ts;price;volume
1132552800000000000;67.5416;293.0
1132639200000000000;68.8928;346.0
1132725600000000000;67.5315;399.0
1132898400000000000;68.9557;452.0
1133157600000000000;67.6633;505.0
1133244000000000000;69.152;558.0
1133330400000000000;70.6692;211.0
1133416800000000000;69.4624;264.0
1133503200000000000;71.0286;317.0
1133762400000000000;72.6151;370.0
1133848800000000000;71.4689;423.0
1133935200000000000;73.0869;476.0
1134021600000000000;74.7159;529.0
1134108000000000000;73.6027;582.0
1134367200000000000;75.2441;235.0
1134453600000000000;74.1368;288.0
1134540000000000000;75.7775;341.0
1134626400000000000;77.413;394.0
1134712800000000000;76.29;447.0
1134972000000000000;77.9054;500.0
1135058400000000000;79.5059;553.0
1135144800000000000;78.3385;206.0
1135231200000000000;79.9003;259.0
1135317600000000000;81.4384;312.0
1135663200000000000;80.2;365.0
1135749600000000000;81.6825;418.0
1135836000000000000;80.3835;471.0
1135922400000000000;81.8007;524.0
1136268000000000000;83.1819;577.0
1136354400000000000;81.7752;230.0
1136440800000000000;83.0789;283.0
1136527200000000000;84.3414;336.0
1136786400000000000;82.8113;389.0
1136872800000000000;83.9876;442.0
1136959200000000000;85.1193;495.0
1137045600000000000;83.4557;548.0
1137132000000000000;84.4965;201.0
1137477600000000000;82.7414;254.0
1137564000000000000;83.6905;307.0
1137650400000000000;84.594;360.0
1137736800000000000;82.7023;413.0
1137996000000000000;83.5163;466.0
1138082400000000000;84.2869;519.0
1138168800000000000;82.2651;572.0
1138255200000000000;82.9526;225.0
1138341600000000000;83.6007;278.0
1138600800000000000;81.4613;331.0
1138687200000000000;82.0365;384.0
1138773600000000000;79.8283;437.0
1138860000000000000;80.3391;490.0
1138946400000000000;80.8214;543.0
1139205600000000000;78.5278;596.0
1139292000000000000;78.9612;249.0
1139378400000000000;79.3743;302.0
1139464800000000000;77.0202;355.0
1139551200000000000;77.4021;408.0
1139810400000000000;77.7729;461.0
1139896800000000000;75.386;514.0
1139983200000000000;75.7445;567.0
1140069600000000000;73.3518;220.0
1140156000000000000;73.7111;273.0
1140501600000000000;74.0758;326.0
1140588000000000000;71.699;379.0
1140674400000000000;72.0839;432.0
1140760800000000000;72.4836;485.0
1141020000000000000;70.1513;538.0
1141106400000000000;70.59;591.0
1141192800000000000;71.0523;244.0
1141279200000000000;68.7912;297.0
1141365600000000000;69.3092;350.0
1141624800000000000;67.1088;403.0
1141711200000000000;67.6922;456.0
1141797600000000000;68.3117;509.0
1141884000000000000;66.219;562.0
1141970400000000000;66.9161;215.0
1142229600000000000;67.6544;268.0
1142316000000000000;65.6852;321.0
1142402400000000000;66.5097;374.0
1142488800000000000;67.3788;427.0
1142575200000000000;65.5432;480.0
1142834400000000000;66.5032;533.0
1142920800000000000;64.7591;586.0
1143007200000000000;65.8108;239.0
1143093600000000000;66.9082;292.0
1143180000000000000;65.3006;345.0
1143439200000000000;66.4874;398.0
1143525600000000000;67.7176;451.0
1143612000000000000;66.24;504.0
1143698400000000000;67.5533;557.0
1143784800000000000;68.9059;210.0
1144044000000000000;67.5459;263.0
1144130400000000000;68.9714;316.0
1144216800000000000;67.6801;369.0
1144303200000000000;69.1698;422.0
1144389600000000000;70.688;475.0
1144648800000000000;69.482;528.0
1144735200000000000;71.0491;581.0
1144821600000000000;72.6362;234.0
1144908000000000000;71.4906;287.0
1145253600000000000;73.109;340.0
1145340000000000000;74.7383;393.0
1145426400000000000;73.6254;446.0
1145512800000000000;75.2669;499.0
1145599200000000000;74.1596;552.0
1145858400000000000;75.8002;205.0
1145944800000000000;77.4354;258.0
1146031200000000000;76.312;311.0
1146117600000000000;77.9269;364.0
1146204000000000000;79.5268;417.0
1146463200000000000;78.3588;470.0
1146549600000000000;79.9198;523.0
1146636000000000000;81.457;576.0
1146722400000000000;80.2176;229.0
1146808800000000000;81.699;282.0
1147068000000000000;80.3989;335.0
1147154400000000000;81.8148;388.0
1147240800000000000;83.1947;441.0
1147327200000000000;81.7867;494.0
1147413600000000000;83.0889;547.0
1147672800000000000;84.3499;200.0
1147759200000000000;82.8183;253.0
1147845600000000000;83.993;306.0
1147932000000000000;85.1231;359.0
1148018400000000000;83.458;412.0
1148277600000000000;84.4971;465.0
1148364000000000000;82.7404;518.0
1148450400000000000;83.6879;571.0
1148536800000000000;84.5897;224.0
1148623200000000000;82.6965;277.0
1148968800000000000;83.5089;330.0
1149055200000000000;84.2779;383.0
1149141600000000000;82.2548;436.0
1149228000000000000;82.9408;489.0
1149487200000000000;83.5875;542.0
1149573600000000000;81.4469;595.0
1149660000000000000;82.0208;248.0
1149746400000000000;79.8115;301.0
1149832800000000000;80.3212;354.0
1150092000000000000;80.8026;407.0
1150178400000000000;78.5081;460.0
1150264800000000000;78.9407;513.0
1150351200000000000;79.3532;566.0
1150437600000000000;76.9986;219.0
1150696800000000000;77.38;272.0
1150783200000000000;77.7505;325.0
1150869600000000000;75.3633;378.0
1150956000000000000;75.7218;431.0
1151042400000000000;73.3291;484.0
1151301600000000000;73.6885;537.0
1151388000000000000;74.0534;590.0
1151474400000000000;71.677;243.0
1151560800000000000;72.0623;296.0
1151647200000000000;72.4627;349.0
1151906400000000000;70.1311;402.0
1152079200000000000;70.5705;455.0
1152165600000000000;71.0338;508.0
1152252000000000000;68.7736;561.0
1152511200000000000;69.2927;214.0
1152597600000000000;67.0935;267.0
1152684000000000000;67.6781;320.0
1152770400000000000;68.2989;373.0
1152856800000000000;66.2076;426.0
1153116000000000000;66.9061;479.0
1153202400000000000;67.6459;532.0
1153288800000000000;65.6782;585.0
1153375200000000000;66.5043;238.0
1153461600000000000;67.375;291.0
1153720800000000000;65.541;344.0
1153807200000000000;66.5026;397.0
1153893600000000000;64.7601;450.0
1153980000000000000;65.8135;503.0
1154066400000000000;66.9124;556.0
1154325600000000000;65.3064;209.0
1154412000000000000;66.4948;262.0
1154498400000000000;67.7265;315.0
1154584800000000000;66.2504;368.0
1154671200000000000;67.5652;421.0
1154930400000000000;68.9191;474.0
1155016800000000000;67.5604;527.0
1155103200000000000;68.9871;580.0
1155189600000000000;67.697;233.0
1155276000000000000;69.1877;286.0
1155535200000000000;70.7069;339.0
1155621600000000000;69.5017;392.0
1155708000000000000;71.0695;445.0
1155794400000000000;72.6574;498.0
1155880800000000000;71.5123;551.0
1156140000000000000;73.1311;204.0
1156226400000000000;74.7608;257.0
1156312800000000000;73.648;310.0
1156399200000000000;75.2896;363.0
1156485600000000000;74.1823;416.0
1156744800000000000;75.8228;469.0
1156831200000000000;77.4578;522.0
1156917600000000000;76.334;575.0
1157004000000000000;77.9484;228.0
1157090400000000000;79.5478;281.0
1157436000000000000;78.379;334.0
1157522400000000000;79.9392;387.0
1157608800000000000;81.4755;440.0
1157695200000000000;80.2351;493.0
1157954400000000000;81.7155;546.0
1158040800000000000;80.4142;599.0
1158127200000000000;81.8289;252.0
1158213600000000000;83.2075;305.0
1158300000000000000;81.7981;358.0
1158559200000000000;83.0989;411.0
1158645600000000000;84.3584;464.0
1158732000000000000;82.8252;517.0
1158818400000000000;83.9984;570.0
1158904800000000000;85.1269;223.0
1159164000000000000;83.4601;276.0
1159250400000000000;84.4977;329.0
1159336800000000000;82.7393;382.0
1159423200000000000;83.6852;435.0
1159509600000000000;84.5854;488.0
1159768800000000000;82.6906;541.0
1159855200000000000;83.5015;594.0
1159941600000000000;84.269;247.0
1160028000000000000;82.2443;300.0
1160114400000000000;82.9289;353.0
1160373600000000000;83.5743;406.0
1160460000000000000;81.4324;459.0
1160546400000000000;82.0051;512.0
1160632800000000000;79.7946;565.0
1160719200000000000;80.3033;218.0
1160978400000000000;80.7837;271.0
1161064800000000000;78.4884;324.0
1161151200000000000;78.9202;377.0
1161237600000000000;79.3321;430.0
1161324000000000000;76.9769;483.0
1161583200000000000;77.3578;536.0
1161669600000000000;77.728;589.0
1161756000000000000;75.3407;242.0
1161842400000000000;75.699;295.0
1161928800000000000;73.3063;348.0
1162188000000000000;73.6659;401.0
1162274400000000000;74.0311;454.0
1162360800000000000;71.655;507.0
1162447200000000000;72.0408;560.0
1162533600000000000;72.4418;213.0
1162792800000000000;70.1109;266.0
1162879200000000000;70.5511;319.0
1162965600000000000;71.0152;372.0
1163052000000000000;68.7561;425.0
1163138400000000000;69.2763;478.0
1163397600000000000;67.0782;531.0
1163484000000000000;67.6641;584.0
1163570400000000000;68.2861;237.0
1163656800000000000;66.1963;290.0
1163743200000000000;66.8962;343.0
1164002400000000000;67.6374;396.0
1164088800000000000;65.6713;449.0
1164175200000000000;66.499;502.0
1164348000000000000;67.3713;555.0
1164607200000000000;65.5388;208.0
1164693600000000000;66.5021;261.0
1164780000000000000;64.7612;314.0
1164866400000000000;65.8162;367.0
1164952800000000000;66.9168;420.0
1165212000000000000;65.3124;473.0
1165298400000000000;66.5023;526.0
1165384800000000000;67.7355;579.0
1165471200000000000;66.2609;232.0
1165557600000000000;67.577;285.0
1165816800000000000;68.9323;338.0
1165903200000000000;67.5749;391.0
1165989600000000000;69.0028;444.0
1166076000000000000;67.7138;497.0
1166162400000000000;69.2056;550.0
1166421600000000000;70.7257;203.0
1166508000000000000;69.5214;256.0
1166594400000000000;71.09;309.0
1166680800000000000;72.6785;362.0
1166767200000000000;71.5339;415.0
1167112800000000000;73.1532;468.0
1167199200000000000;74.7832;521.0
1167285600000000000;73.6707;574.0
1167372000000000000;75.3124;227.0
1167804000000000000;74.205;280.0
1167890400000000000;75.8454;333.0
1167976800000000000;77.4801;386.0
1168236000000000000;76.356;439.0
1168322400000000000;77.9699;492.0
1168408800000000000;79.5687;545.0
1168495200000000000;78.3992;598.0
1168581600000000000;79.9586;251.0
1168927200000000000;81.494;304.0
1169013600000000000;80.2527;357.0
1169100000000000000;81.732;410.0
1169186400000000000;80.4295;463.0
1169445600000000000;81.8429;516.0
1169532000000000000;83.2202;569.0
1169618400000000000;81.8094;222.0
1169704800000000000;83.1088;275.0
1169791200000000000;84.3668;328.0
1170050400000000000;82.8321;381.0
1170136800000000000;84.0037;434.0
1170223200000000000;85.1306;487.0
1170309600000000000;83.4622;540.0
1170396000000000000;84.4982;593.0
1170655200000000000;82.7382;246.0
1170741600000000000;83.6824;299.0
1170828000000000000;84.581;352.0
1170914400000000000;82.6847;405.0
1171000800000000000;83.494;458.0
1171260000000000000;84.26;511.0
1171346400000000000;82.2339;564.0
1171432800000000000;82.917;217.0
1171519200000000000;83.5611;270.0
1171605600000000000;81.4178;323.0
1171951200000000000;81.9893;376.0
1172037600000000000;79.7777;429.0
1172124000000000000;80.2854;482.0
1172210400000000000;80.7648;535.0
1172469600000000000;78.4687;588.0
1172556000000000000;78.8997;241.0
1172642400000000000;79.3109;294.0
1172728800000000000;76.9552;347.0
1172815200000000000;77.3357;400.0
1173074400000000000;77.7056;453.0
1173160800000000000;75.318;506.0
1173247200000000000;75.6762;559.0
1173333600000000000;73.2836;212.0
1173420000000000000;73.6434;265.0
1173679200000000000;74.0087;318.0
1173765600000000000;71.633;371.0
1173852000000000000;72.0193;424.0
1173938400000000000;72.4209;477.0
1174024800000000000;70.0907;530.0
1174284000000000000;70.5317;583.0
1174370400000000000;70.9967;236.0
1174456800000000000;68.7386;289.0
1174543200000000000;69.2598;342.0
1174629600000000000;67.0629;395.0
1174888800000000000;67.6501;448.0
1174975200000000000;68.2734;501.0
1175061600000000000;66.1849;554.0
1175148000000000000;66.8863;207.0
1175234400000000000;67.629;260.0
1175493600000000000;65.6645;313.0
1175580000000000000;66.4937;366.0
1175666400000000000;67.3676;419.0
1175752800000000000;65.5367;472.0
1176098400000000000;66.5016;525.0
1176184800000000000;64.7624;578.0
1176271200000000000;65.819;231.0
1176357600000000000;66.9212;284.0
1176444000000000000;65.3183;337.0
1176703200000000000;66.5098;390.0
1176789600000000000;67.7445;443.0
1176876000000000000;66.2714;496.0
1176962400000000000;67.589;549.0
1177048800000000000;68.9456;202.0
1177308000000000000;67.5894;255.0
1177394400000000000;69.0186;308.0
1177480800000000000;67.7307;361.0
1177567200000000000;69.2236;414.0
1177653600000000000;70.7446;467.0
1177912800000000000;69.5412;520.0
1177999200000000000;71.1105;573.0
1178085600000000000;72.6997;226.0
1178172000000000000;71.5557;279.0
1178258400000000000;73.1754;332.0
1178517600000000000;74.8057;385.0
1178604000000000000;73.6933;438.0
1178690400000000000;75.3351;491.0
1178776800000000000;74.2278;544.0
1178863200000000000;75.8679;597.0
1179122400000000000;77.5024;250.0
1179208800000000000;76.378;303.0
1179295200000000000;77.9914;356.0
1179381600000000000;79.5896;409.0
1179468000000000000;78.4194;462.0
1179727200000000000;79.978;515.0
1179813600000000000;81.5125;568.0
1179900000000000000;80.2701;221.0
1179986400000000000;81.7484;274.0
1180072800000000000;80.4447;327.0
1180418400000000000;81.8569;380.0
1180504800000000000;83.2329;433.0
1180591200000000000;81.8207;486.0
1180677600000000000;83.1186;539.0
1180936800000000000;84.3751;592.0
1181023200000000000;82.8389;245.0
1181109600000000000;84.0089;298.0
1181196000000000000;85.1343;351.0
1181282400000000000;83.4643;404.0
1181541600000000000;84.4986;457.0
1181628000000000000;82.737;510.0
1181714400000000000;83.6796;563.0
1181800800000000000;84.5766;216.0
1181887200000000000;82.6787;269.0
1182146400000000000;83.4864;322.0
1182232800000000000;84.2509;375.0
1182319200000000000;82.2233;428.0
1182405600000000000;82.9051;481.0
1182492000000000000;83.5478;534.0
1182751200000000000;81.4033;587.0
1182837600000000000;81.9735;240.0
1182924000000000000;79.7608;293.0
1183010400000000000;80.2674;346.0
1183096800000000000;80.7459;399.0
1183356000000000000;78.4489;452.0
1183442400000000000;78.8792;505.0
1183615200000000000;79.2897;558.0
1183701600000000000;76.9335;211.0
1183960800000000000;77.3135;264.0
1184047200000000000;77.6831;317.0
1184133600000000000;75.2953;370.0
1184220000000000000;75.6535;423.0
1184306400000000000;73.2609;476.0
1184565600000000000;73.6208;529.0
1184652000000000000;73.9864;582.0
1184738400000000000;71.6111;235.0
1184824800000000000;71.9979;288.0
1184911200000000000;72.4;341.0
1185170400000000000;70.0705;394.0
1185256800000000000;70.5123;447.0
1185343200000000000;70.9783;500.0
1185429600000000000;68.7211;553.0
1185516000000000000;69.2435;206.0
1185775200000000000;67.0477;259.0
1185861600000000000;67.6361;312.0
1185948000000000000;68.2608;365.0
1186034400000000000;66.1737;418.0
1186120800000000000;66.8765;471.0
1186380000000000000;67.6207;524.0
1186466400000000000;65.6577;577.0
1186552800000000000;66.4885;230.0
1186639200000000000;67.3639;283.0
1186725600000000000;65.5347;336.0
1186984800000000000;66.5012;389.0
1187071200000000000;64.7636;442.0
1187157600000000000;65.8218;495.0
1187244000000000000;66.9256;548.0
1187330400000000000;65.3244;201.0
1187589600000000000;66.5174;254.0
1187676000000000000;67.7536;307.0
1187762400000000000;66.282;360.0
1187848800000000000;67.6009;413.0
1187935200000000000;68.9589;466.0
1188194400000000000;67.604;519.0
1188280800000000000;69.0344;572.0
1188367200000000000;67.7477;225.0
1188453600000000000;69.2416;278.0
1188540000000000000;70.7636;331.0
1188885600000000000;69.561;384.0
1188972000000000000;71.1311;437.0
1189058400000000000;72.7209;490.0
1189144800000000000;71.5774;543.0
1189404000000000000;73.1975;596.0
1189490400000000000;74.8281;249.0
1189576800000000000;73.716;302.0
1189663200000000000;75.3579;355.0
1189749600000000000;74.2505;408.0
1190008800000000000;75.8905;461.0
1190095200000000000;77.5247;514.0
1190181600000000000;76.3999;567.0
1190268000000000000;78.0129;220.0
1190354400000000000;79.6104;273.0
1190613600000000000;78.4396;326.0
1190700000000000000;79.9974;379.0
1190786400000000000;81.5309;432.0
1190872800000000000;80.2876;485.0
1190959200000000000;81.7647;538.0
1191218400000000000;80.4599;591.0
1191304800000000000;81.8709;244.0
1191391200000000000;83.2455;297.0
1191477600000000000;81.8319;350.0
1191564000000000000;83.1284;403.0
1191823200000000000;84.3834;456.0
1191909600000000000;82.8457;509.0
1191996000000000000;84.0141;562.0
1192082400000000000;85.1379;215.0
1192168800000000000;83.4663;268.0
1192428000000000000;84.499;321.0
1192514400000000000;82.7358;374.0
1192600800000000000;83.6767;427.0
1192687200000000000;84.5722;480.0
1192773600000000000;82.6726;533.0
1193032800000000000;83.4788;586.0
1193119200000000000;84.2418;239.0
1193205600000000000;82.2127;292.0
1193292000000000000;82.8931;345.0
1193378400000000000;83.5344;398.0
1193637600000000000;81.3886;451.0
1193724000000000000;81.9577;504.0
1193810400000000000;79.7439;557.0
1193896800000000000;80.2494;210.0
1193983200000000000;80.727;263.0
1194242400000000000;78.4291;316.0
1194328800000000000;78.8587;369.0
1194415200000000000;79.2685;422.0
1194501600000000000;76.9118;475.0
1194588000000000000;77.2914;528.0
1194847200000000000;77.6606;581.0
1194933600000000000;75.2726;234.0
1195020000000000000;75.6307;287.0
1195106400000000000;73.2382;340.0
1195192800000000000;73.5982;393.0
1195452000000000000;73.9641;446.0
1195538400000000000;71.5891;499.0
1195624800000000000;71.9764;552.0
1195797600000000000;72.3792;205.0
1196056800000000000;70.0504;258.0
1196143200000000000;70.493;311.0
1196229600000000000;70.9598;364.0
1196316000000000000;68.7037;417.0
1196402400000000000;69.2271;470.0
1196661600000000000;67.0325;523.0
1196748000000000000;67.6222;576.0
1196834400000000000;68.2482;229.0
1196920800000000000;66.1625;282.0
1197007200000000000;66.8667;335.0
1197266400000000000;67.6124;388.0
1197352800000000000;65.6509;441.0
1197439200000000000;66.4833;494.0
1197525600000000000;67.3603;547.0
1197612000000000000;65.5327;200.0
1197871200000000000;66.5009;253.0
1197957600000000000;64.7649;306.0
1198044000000000000;65.8247;359.0
1198130400000000000;66.9301;412.0
1198216800000000000;65.3304;465.0
1198476000000000000;66.525;518.0
1198648800000000000;67.7628;571.0
1198735200000000000;66.2926;224.0
1198821600000000000;67.6129;277.0
1199080800000000000;68.9723;330.0
1199253600000000000;67.6187;383.0
1199340000000000000;69.0502;436.0
1199426400000000000;67.7646;489.0
1199685600000000000;69.2596;542.0
1199772000000000000;70.7825;595.0
1199858400000000000;69.5808;248.0
1199944800000000000;71.1516;301.0
1200031200000000000;72.7421;354.0
1200290400000000000;71.5991;407.0
1200376800000000000;73.2197;460.0
1200463200000000000;74.8506;513.0
1200549600000000000;73.7387;566.0
1200636000000000000;75.3806;219.0
1200981600000000000;74.2732;272.0
1201068000000000000;75.9131;325.0
1201154400000000000;77.5471;378.0
1201240800000000000;76.4218;431.0
1201500000000000000;78.0343;484.0
1201586400000000000;79.6313;537.0
1201672800000000000;78.4597;590.0
1201759200000000000;80.0167;243.0
1201845600000000000;81.5494;296.0
1202104800000000000;80.305;349.0
1202191200000000000;81.781;402.0
1202277600000000000;80.4751;455.0
1202364000000000000;81.8848;508.0
1202450400000000000;83.2581;561.0
1202709600000000000;81.8431;214.0
1202796000000000000;83.1382;267.0
1202882400000000000;84.3917;320.0
1202968800000000000;82.8524;373.0
1203055200000000000;84.0193;426.0
1203400800000000000;85.1414;479.0
1203487200000000000;83.4682;532.0
1203573600000000000;84.4993;585.0
1203660000000000000;82.7344;238.0
1203919200000000000;83.6738;291.0
1204005600000000000;84.5676;344.0
1204092000000000000;82.6665;397.0
1204178400000000000;83.4712;450.0
1204264800000000000;84.2326;503.0
1204524000000000000;82.2021;556.0
1204610400000000000;82.881;209.0
1204696800000000000;83.521;262.0
1204783200000000000;81.374;315.0
1204869600000000000;81.9418;368.0
1205128800000000000;79.7269;421.0
1205215200000000000;80.2314;474.0
1205301600000000000;80.708;527.0
1205388000000000000;78.4093;580.0
1205474400000000000;78.8381;233.0
1205733600000000000;79.2473;286.0
1205820000000000000;76.89;339.0
1205906400000000000;77.2692;392.0
1205992800000000000;77.6381;445.0
1206338400000000000;75.25;498.0
1206424800000000000;75.608;551.0
1206511200000000000;73.2154;204.0
1206597600000000000;73.5756;257.0
1206684000000000000;73.9418;310.0
1206943200000000000;71.5672;363.0
1207029600000000000;71.955;416.0
1207116000000000000;72.3583;469.0
1207202400000000000;70.0302;522.0
1207288800000000000;70.4737;575.0
1207548000000000000;70.9414;228.0
1207634400000000000;68.6863;281.0
1207720800000000000;69.2108;334.0
1207807200000000000;67.0174;387.0
1207893600000000000;67.6083;440.0
1208152800000000000;68.2356;493.0
1208239200000000000;66.1513;546.0
1208325600000000000;66.857;599.0
1208412000000000000;67.6042;252.0
1208498400000000000;65.6442;305.0
1208757600000000000;66.4782;358.0
1208844000000000000;67.3568;411.0
1208930400000000000;65.5308;464.0
1209016800000000000;66.5006;517.0
1209103200000000000;64.7662;570.0
1209362400000000000;65.8277;223.0
1209448800000000000;66.9347;276.0
1209535200000000000;65.3366;329.0
1209621600000000000;66.5327;382.0
1209708000000000000;67.772;435.0
1209967200000000000;66.3032;488.0
1210053600000000000;67.625;541.0
1210140000000000000;68.9857;594.0
1210226400000000000;67.6334;247.0
1210312800000000000;69.0661;300.0
1210572000000000000;67.7817;353.0
1210658400000000000;69.2776;406.0
1210744800000000000;70.8015;459.0
1210831200000000000;69.6006;512.0
1210917600000000000;71.1722;565.0
1211176800000000000;72.7633;218.0
1211263200000000000;71.6209;271.0
1211349600000000000;73.2419;324.0
1211436000000000000;74.8731;377.0
1211522400000000000;73.7614;430.0
1211868000000000000;75.4034;483.0
1211954400000000000;74.2959;536.0
1212040800000000000;75.9357;589.0
1212127200000000000;77.5693;242.0
1212386400000000000;76.4438;295.0
1212472800000000000;78.0557;348.0
1212559200000000000;79.6521;401.0
1212645600000000000;78.4798;454.0
1212732000000000000;80.036;507.0
1212991200000000000;81.5677;560.0
1213077600000000000;80.3224;213.0
1213164000000000000;81.7973;266.0
1213250400000000000;80.4902;319.0
1213336800000000000;81.8986;372.0
1213596000000000000;83.2706;425.0
1213682400000000000;81.8543;478.0
1213768800000000000;83.1478;531.0
1213855200000000000;84.3999;584.0
1213941600000000000;82.8591;237.0
1214200800000000000;84.0244;290.0
1214287200000000000;85.1449;343.0
1214373600000000000;83.4701;396.0
1214460000000000000;84.4995;449.0
1214546400000000000;82.7331;502.0
1214805600000000000;83.6708;555.0
1214892000000000000;84.563;208.0
1214978400000000000;82.6603;261.0
1215064800000000000;83.4634;314.0
1215410400000000000;84.2234;367.0
1215496800000000000;82.1914;420.0
1215583200000000000;82.8689;473.0
1215669600000000000;83.5076;526.0
1215756000000000000;81.3593;579.0
1216015200000000000;81.9259;232.0
1216101600000000000;79.7098;285.0
1216188000000000000;80.2133;338.0
1216274400000000000;80.689;391.0
1216360800000000000;78.3894;444.0
1216620000000000000;78.8175;497.0
1216706400000000000;79.2261;550.0
1216792800000000000;76.8682;203.0
1216879200000000000;77.247;256.0
1216965600000000000;77.6156;309.0
1217224800000000000;75.2273;362.0
1217311200000000000;75.5852;415.0
1217397600000000000;73.1927;468.0
1217484000000000000;73.5531;521.0
1217570400000000000;73.9195;574.0
1217829600000000000;71.5453;227.0
1217916000000000000;71.9336;280.0
1218002400000000000;72.3375;333.0
1218088800000000000;70.0101;386.0
1218175200000000000;70.4544;439.0
1218434400000000000;70.9231;492.0
1218520800000000000;68.6689;545.0
1218607200000000000;69.1946;598.0
1218693600000000000;67.0023;251.0
1218780000000000000;67.5945;304.0
1219039200000000000;68.2231;357.0
1219125600000000000;66.1402;410.0
1219212000000000000;66.8473;463.0
1219298400000000000;67.596;516.0
1219384800000000000;65.6376;569.0
1219644000000000000;66.4731;222.0
1219730400000000000;67.3534;275.0
1219816800000000000;65.529;328.0
1219903200000000000;66.5004;381.0
1219989600000000000;64.7676;434.0
1220335200000000000;65.8307;487.0
1220421600000000000;66.9393;540.0
1220508000000000000;65.3428;593.0
1220594400000000000;66.5404;246.0
1220853600000000000;67.7812;299.0
1220940000000000000;66.3139;352.0
1221026400000000000;67.6371;405.0
1221112800000000000;68.9991;458.0
1221199200000000000;67.6481;511.0
1221458400000000000;69.082;564.0
1221544800000000000;67.7987;217.0
1221631200000000000;69.2957;270.0
1221717600000000000;70.8206;323.0
1221804000000000000;69.6205;376.0
1222063200000000000;71.1928;429.0
1222149600000000000;72.7845;482.0
1222236000000000000;71.6427;535.0
1222322400000000000;73.2641;588.0
1222408800000000000;74.8956;241.0
1222668000000000000;73.7841;294.0
1222754400000000000;75.4262;347.0
1222840800000000000;74.3186;400.0
1222927200000000000;75.9582;453.0
1223013600000000000;77.5916;506.0
1223272800000000000;76.4657;559.0
1223359200000000000;78.0771;212.0
1223445600000000000;79.6729;265.0
1223532000000000000;78.4999;318.0
1223618400000000000;80.0552;371.0
1223877600000000000;81.5861;424.0
1223964000000000000;80.3397;477.0
1224050400000000000;81.8136;530.0
1224136800000000000;80.5052;583.0
1224223200000000000;81.9124;236.0
1224482400000000000;83.2831;289.0
1224568800000000000;81.8653;342.0
1224655200000000000;83.1575;395.0
1224741600000000000;84.408;448.0
1224828000000000000;82.8657;501.0
1225087200000000000;84.0294;554.0
1225173600000000000;85.1484;207.0
1225260000000000000;83.4719;260.0
1225346400000000000;84.4997;313.0
1225432800000000000;82.7317;366.0
1225692000000000000;83.6678;419.0
1225778400000000000;84.5584;472.0
1225864800000000000;82.6541;525.0
1225951200000000000;83.4557;578.0
1226037600000000000;84.2141;231.0
1226296800000000000;82.1807;284.0
1226383200000000000;82.8568;337.0
1226469600000000000;83.4941;390.0
1226556000000000000;81.3445;443.0
1226642400000000000;81.91;496.0
1226901600000000000;79.6927;549.0
1226988000000000000;80.1952;202.0
1227074400000000000;80.6699;255.0
1227160800000000000;78.3695;308.0
1227247200000000000;78.7969;361.0
1227506400000000000;79.2048;414.0
1227592800000000000;76.8464;467.0
1227679200000000000;77.2248;520.0
1227852000000000000;77.5931;573.0
1228111200000000000;75.2046;226.0
1228197600000000000;75.5625;279.0
1228284000000000000;73.17;332.0
1228370400000000000;73.5305;385.0
1228456800000000000;73.8972;438.0
1228716000000000000;71.5234;491.0
1228802400000000000;71.9122;544.0
1228888800000000000;72.3168;597.0
1228975200000000000;69.9901;250.0
1229061600000000000;70.4351;303.0
1229320800000000000;70.9048;356.0
1229407200000000000;68.6516;409.0
1229493600000000000;69.1783;462.0
1229580000000000000;66.9873;515.0
1229666400000000000;67.5807;568.0
1229925600000000000;68.2107;221.0
1230012000000000000;66.1291;274.0
1230098400000000000;66.8377;327.0
1230271200000000000;67.5879;380.0
1230530400000000000;65.631;433.0
1230616800000000000;66.4681;486.0
1230703200000000000;67.3499;539.0
1230876000000000000;65.5272;592.0
1231135200000000000;66.5002;245.0
1231221600000000000;64.7691;298.0
1231308000000000000;65.8338;351.0
1231394400000000000;66.9439;404.0
1231480800000000000;65.349;457.0
1231740000000000000;66.5482;510.0
1231826400000000000;67.7905;563.0
1231912800000000000;66.3247;216.0
1231999200000000000;67.6493;269.0
1232085600000000000;69.0126;322.0
1232431200000000000;67.6629;375.0
1232517600000000000;69.098;428.0
1232604000000000000;67.8158;481.0
1232690400000000000;69.3138;534.0
1232949600000000000;70.8396;587.0
1233036000000000000;69.6404;240.0
1233122400000000000;71.2135;293.0
1233208800000000000;72.8058;346.0
1233295200000000000;71.6644;399.0
1233554400000000000;73.2863;452.0
1233640800000000000;74.9181;505.0
1233727200000000000;73.8068;558.0
1233813600000000000;75.4489;211.0
1233900000000000000;74.3414;264.0
1234159200000000000;75.9808;317.0
1234245600000000000;77.6139;370.0
1234332000000000000;76.4875;423.0
1234418400000000000;78.0985;476.0
1234504800000000000;79.6936;529.0
1234850400000000000;78.5199;582.0
1234936800000000000;80.0745;235.0
1235023200000000000;81.6044;288.0
1235109600000000000;80.357;341.0
1235368800000000000;81.8298;394.0
1235455200000000000;80.5202;447.0
1235541600000000000;81.9262;500.0
1235628000000000000;83.2955;553.0
1235714400000000000;81.8764;206.0
1235973600000000000;83.1671;259.0
1236060000000000000;84.4161;312.0
1236146400000000000;82.8722;365.0
1236232800000000000;84.0344;418.0
1236319200000000000;85.1517;471.0
1236578400000000000;83.4737;524.0
